post_id,registrationNumber,body,count_comments,count_likes
5d838148681f3400018e4fc8,nan,bonjour tout le monde,0,0
5d838148681f3400018e4fc9,nan,bonjour tout le monde,2,1
5d838148681f3400018e4fca,00096,bonjour tout le monde,11,34
5d83a938681f3400018e4fd5,00068,bonjour tout le monde,11,40
5d84afb3681f3400018e4fe3,00125,bonjour tout le monde,4,14
5d85857c681f3400018e4fec,00014,bonjour tout le monde,45,52
5d87467b681f3400018e4ffe,00003,bonjour tout le monde,3,20
5d8769fe681f3400018e5000,nan,bonjour tout le monde,3,1
5d8769fe681f3400018e5001,nan,bonjour tout le monde,0,1
5d8769fe681f3400018e5002,nan,bonjour tout le monde,0,1
5d8769fe681f3400018e5003,nan,bonjour tout le monde,0,1
5d8769fe681f3400018e5004,nan,bonjour tout le monde,0,0
5d8769fe681f3400018e5005,nan,bonjour tout le monde,0,0
5d8769fe681f3400018e5006,00007,bonjour tout le monde,10,30
5d887a25681f3400018e501d,00011,bonjour tout le monde,0,0
5d887a25681f3400018e501e,00011,bonjour tout le monde,0,0
5d887a25681f3400018e501f,00011,bonjour tout le monde,0,1
5d887a25681f3400018e5020,00011,bonjour tout le monde,0,0
5d887a25681f3400018e5021,00011,bonjour tout le monde,0,0
5d887a25681f3400018e5022,00011,bonjour tout le monde,0,0
5d887a25681f3400018e5023,00011,bonjour tout le monde,0,0
5d887a25681f3400018e5024,00011,bonjour tout le monde,0,0
5d887a25681f3400018e5025,00011,bonjour tout le monde,0,23
5d8897b8681f3400018e502f,00118,bonjour tout le monde,26,40
5d88da23681f3400018e5042,00183,bonjour tout le monde,19,33
5d89ce77681f3400018e5068,00064,bonjour tout le monde,0,27
5d89eecf681f3400018e506a,00066,bonjour tout le monde,1,18
5d8a0170681f3400018e506c,00002,bonjour tout le monde,0,21
5d8b4826681f3400018e506e,00142,bonjour tout le monde,0,2
5d8b4826681f3400018e506f,00142,bonjour tout le monde,0,1
5d8b4826681f3400018e5070,00142,bonjour tout le monde,0,0
5d8b4826681f3400018e5071,00142,bonjour tout le monde,0,0
5d8b4826681f3400018e5072,00142,bonjour tout le monde,0,4
5d8b4826681f3400018e5073,00142,bonjour tout le monde,0,2
5d8b4826681f3400018e5074,00142,bonjour tout le monde,15,35
5d8b884b681f3400018e5081,00070,bonjour tout le monde,0,1
5d8b884b681f3400018e5082,00070,bonjour tout le monde,0,2
5d8b884b681f3400018e5083,00070,bonjour tout le monde,16,34
5d8cc313681f3400018e509b,00125,bonjour tout le monde,0,16
5d8cc4b0681f3400018e509c,00142,bonjour tout le monde,16,31
5d8cc5a5681f3400018e509f,00064,bonjour tout le monde,5,22
5d90a92d681f3400018e50b9,nan,bonjour tout le monde,0,0
5d90a92d681f3400018e50ba,nan,bonjour tout le monde,0,0
5d90a92d681f3400018e50bb,nan,bonjour tout le monde,0,0
5d90a92d681f3400018e50bc,nan,bonjour tout le monde,1,24
5d90ad46681f3400018e50bd,nan,bonjour tout le monde,0,0
5d90ec33681f3400018e50bf,00040,bonjour tout le monde,0,0
5d90ec33681f3400018e50c0,00040,bonjour tout le monde,0,0
5d90ec33681f3400018e50c1,00040,bonjour tout le monde,9,25
5d91e120681f3400018e50c9,00039,bonjour tout le monde,22,38
5d91fd92681f3400018e50db,00115,bonjour tout le monde,14,13
5d920cc2681f3400018e50dd,00150,bonjour tout le monde,12,33
5d924d22681f3400018e50ef,00138,bonjour tout le monde,41,26
5d936fb7681f3400018e5127,00089,bonjour tout le monde,18,28
5d9372b8681f3400018e512c,00115,bonjour tout le monde,12,43
5d9464cb681f3400018e5149,00198,bonjour tout le monde,20,27
5d947356681f3400018e5151,00005,bonjour tout le monde,9,28
5d947e48681f3400018e5155,00056,bonjour tout le monde,5,35
5d94b2da681f3400018e5165,00115,bonjour tout le monde,4,19
5d94d606681f3400018e516c,00026,bonjour tout le monde,9,33
5d95a583681f3400018e5174,00037,bonjour tout le monde,18,36
5d95afd3681f3400018e5177,00144,bonjour tout le monde,3,8
5d95c7c8681f3400018e518c,00115,bonjour tout le monde,0,0
5d95c7c8681f3400018e518d,00115,bonjour tout le monde,0,19
5d95fc0e681f3400018e5191,00003,bonjour tout le monde,2,20
5d9605f4681f3400018e5193,00115,bonjour tout le monde,0,2
5d9605f4681f3400018e5194,00115,bonjour tout le monde,15,35
5d96fdd7681f3400018e51a7,00092,bonjour tout le monde,0,0
5d96fdd7681f3400018e51a8,00092,bonjour tout le monde,0,0
5d970434681f3400018e51aa,00115,bonjour tout le monde,0,0
5d970434681f3400018e51ab,00115,bonjour tout le monde,0,0
5d970434681f3400018e51ac,00115,bonjour tout le monde,0,35
5d974d87681f3400018e51b2,00115,bonjour tout le monde,3,31
5d9b0b14681f3400018e51ba,00115,bonjour tout le monde,7,30
5d9b4091681f3400018e51bf,00125,bonjour tout le monde,1,12
5d9b4a9b681f3400018e51c1,00052,bonjour tout le monde,0,17
5d9b58a3681f3400018e51c5,00147,bonjour tout le monde,7,33
5d9c8722681f3400018e51cf,00213,bonjour tout le monde,3,13
5d9c9398681f3400018e51d1,00001,bonjour tout le monde,56,10
5d9dae30681f3400018e5204,00052,bonjour tout le monde,0,15
5d9df726681f3400018e520d,00094,bonjour tout le monde,9,23
5d9f063c681f3400018e521b,00149,bonjour tout le monde,10,36
5d9f0cdf681f3400018e5221,00001,bonjour tout le monde,3,14
5d9f3122681f3400018e5228,00138,bonjour tout le monde,7,26
5d9f5121681f3400018e522d,00138,bonjour tout le monde,8,28
5d9f5266681f3400018e522f,00214,bonjour tout le monde,5,33
5da077c4681f3400018e523d,00198,bonjour tout le monde,7,21
5da080ea681f3400018e5242,00115,bonjour tout le monde,8,16
5da0a4ae681f3400018e5250,00064,bonjour tout le monde,7,30
5da1a67c681f3400018e525b,00037,bonjour tout le monde,3,31
5da44165681f3400018e525f,00115,bonjour tout le monde,2,15
5da45e7a681f3400018e5260,00003,bonjour tout le monde,9,20
5da46ea4681f3400018e5264,00012,bonjour tout le monde,5,25
5da47eaa681f3400018e526b,00198,bonjour tout le monde,16,33
5da48758681f3400018e5271,00150,bonjour tout le monde,0,0
5da48758681f3400018e5272,00150,bonjour tout le monde,0,0
5da48758681f3400018e5273,00150,bonjour tout le monde,0,0
5da48758681f3400018e5274,00150,bonjour tout le monde,0,0
5da48758681f3400018e5275,00150,bonjour tout le monde,0,1
5da48758681f3400018e5276,00150,bonjour tout le monde,0,0
5da48758681f3400018e5277,00150,bonjour tout le monde,13,37
5da4c520681f3400018e5292,00138,bonjour tout le monde,4,9
5da6cd4efe4b0f0001aac84e,00125,bonjour tout le monde,5,5
5da6e2f6fe4b0f0001aac859,00094,bonjour tout le monde,0,0
5da6e2f6fe4b0f0001aac85a,00094,bonjour tout le monde,0,3
5da6e2f6fe4b0f0001aac85b,00094,bonjour tout le monde,8,28
5da709a3fe4b0f0001aac863,00005,bonjour tout le monde,20,26
5da71295fe4b0f0001aac86d,00138,bonjour tout le monde,3,6
5da73af8fe4b0f0001aac878,00198,bonjour tout le monde,2,32
5da744fa1c8c1900011bafaf,00125,bonjour tout le monde,3,9
5da827d61c8c1900011bafba,00138,bonjour tout le monde,4,40
5da842611c8c1900011bafbf,00064,bonjour tout le monde,7,33
5da8d7391c8c1900011bafca,00175,bonjour tout le monde,8,46
5da9bbbb1c8c1900011bafd9,00199,bonjour tout le monde,4,25
5da9c09a1c8c1900011bafda,00040,bonjour tout le monde,0,0
5da9c09a1c8c1900011bafdb,00040,bonjour tout le monde,0,0
5da9c12e1c8c1900011bafdd,00132,bonjour tout le monde,0,1
5da9c12e1c8c1900011bafde,00132,bonjour tout le monde,1,5
5da9c12e1c8c1900011bafdf,00132,bonjour tout le monde,20,35
5da9c21c1c8c1900011bafe1,00115,bonjour tout le monde,16,19
5da9c9001c8c1900011baff9,00066,bonjour tout le monde,14,16
5daaee811c8c1900011bb018,00005,bonjour tout le monde,9,23
5dac4a9f1c8c1900011bb028,00001,bonjour tout le monde,8,15
5dad9d681c8c1900011bb049,00208,bonjour tout le monde,5,18
5dadb8dd1c8c1900011bb054,00104,bonjour tout le monde,8,19
5dadc9f31c8c1900011bb05b,00198,bonjour tout le monde,0,2
5dadc9f31c8c1900011bb05c,00198,bonjour tout le monde,2,7
5dadc9f31c8c1900011bb05d,00198,bonjour tout le monde,30,30
5dae16b41c8c1900011bb078,00018,bonjour tout le monde,22,47
5daecd141c8c1900011bb092,00138,bonjour tout le monde,10,32
5daef2c91c8c1900011bb0a2,00142,bonjour tout le monde,4,25
5daf04f91c8c1900011bb0a9,00132,bonjour tout le monde,0,5
5daf04f91c8c1900011bb0aa,00132,bonjour tout le monde,0,3
5daf04f91c8c1900011bb0ab,00132,bonjour tout le monde,0,4
5daf04f91c8c1900011bb0ac,00132,bonjour tout le monde,4,24
5daf07521c8c1900011bb0ae,00152,bonjour tout le monde,0,11
5daf139a1c8c1900011bb0b1,00056,bonjour tout le monde,13,29
5daf39931c8c1900011bb0bb,00190,bonjour tout le monde,11,22
5daf3fce1c8c1900011bb0c0,00026,bonjour tout le monde,11,26
5daf48721c8c1900011bb0c6,00056,bonjour tout le monde,14,29
5daf6cdb1c8c1900011bb0d0,00079,bonjour tout le monde,15,30
5daf71db1c8c1900011bb0e2,00138,bonjour tout le monde,14,33
5db074681c8c1900011bb103,00138,bonjour tout le monde,7,26
5db1600f1c8c1900011bb10e,00001,bonjour tout le monde,20,29
5db169501c8c1900011bb11b,00152,bonjour tout le monde,0,12
5db1f1011c8c1900011bb129,00138,bonjour tout le monde,12,29
5db1f53e1c8c1900011bb130,00198,bonjour tout le monde,6,22
5db1f97e1c8c1900011bb133,00037,bonjour tout le monde,10,28
5db21cad1c8c1900011bb145,00152,bonjour tout le monde,0,8
5db2ba121c8c1900011bb14f,00152,bonjour tout le monde,3,10
5db2bf731c8c1900011bb151,00118,bonjour tout le monde,10,29
5db2f71c1c8c1900011bb15e,00070,bonjour tout le monde,14,32
5db2fe5f1c8c1900011bb166,00115,bonjour tout le monde,14,16
5db3080d1c8c1900011bb177,00208,bonjour tout le monde,20,36
5db30bd41c8c1900011bb183,00132,bonjour tout le monde,0,28
5db394081c8c1900011bb197,00138,bonjour tout le monde,6,32
5db438501c8c1900011bb19f,00193,bonjour tout le monde,0,1
5db438501c8c1900011bb1a0,00193,bonjour tout le monde,0,2
5db438501c8c1900011bb1a1,00193,bonjour tout le monde,2,1
5db438501c8c1900011bb1a2,00193,bonjour tout le monde,12,44
5db4ae0e1c8c1900011bb1b3,00174,bonjour tout le monde,0,0
5db4ae0e1c8c1900011bb1b4,00174,bonjour tout le monde,0,1
5db4ae0e1c8c1900011bb1b5,00174,bonjour tout le monde,0,1
5db4ae0e1c8c1900011bb1b6,00174,bonjour tout le monde,0,2
5db4ae0e1c8c1900011bb1b7,00174,bonjour tout le monde,0,0
5db4ae0e1c8c1900011bb1b8,00174,bonjour tout le monde,0,1
5db4ae0e1c8c1900011bb1b9,00174,bonjour tout le monde,0,1
5db4ae0e1c8c1900011bb1ba,00174,bonjour tout le monde,0,1
5db4ae0e1c8c1900011bb1bb,00174,bonjour tout le monde,7,46
5db4b2b11c8c1900011bb1bd,00024,bonjour tout le monde,11,33
5db6b97c1c8c1900011bb1ce,00014,bonjour tout le monde,20,40
5db6c6d31c8c1900011bb1db,00007,bonjour tout le monde,0,1
5db6c6d31c8c1900011bb1dc,00007,bonjour tout le monde,0,2
5db6c6d31c8c1900011bb1dd,00007,bonjour tout le monde,0,1
5db6c6d31c8c1900011bb1de,00007,bonjour tout le monde,0,3
5db6c6d31c8c1900011bb1df,00007,bonjour tout le monde,0,2
5db6c6d31c8c1900011bb1e0,00007,bonjour tout le monde,11,34
5db844c71c8c1900011bb1f6,00096,bonjour tout le monde,17,47
5db8691a1c8c1900011bb203,00026,bonjour tout le monde,0,1
5db8691a1c8c1900011bb204,00026,bonjour tout le monde,0,3
5db8691a1c8c1900011bb205,00026,bonjour tout le monde,12,34
5db93a1d1c8c1900011bb212,00118,bonjour tout le monde,6,10
5db9553b1c8c1900011bb218,00129,bonjour tout le monde,1,26
5db9e7b11c8c1900011bb220,00149,bonjour tout le monde,11,37
5dbaadd41c8c1900011bb22c,00039,bonjour tout le monde,4,32
5dbac0221c8c1900011bb230,00223,bonjour tout le monde,10,10
5dbac3ec1c8c1900011bb234,00056,bonjour tout le monde,13,31
5dbae50c1c8c1900011bb245,00126,bonjour tout le monde,0,6
5dbae6941c8c1900011bb246,00142,bonjour tout le monde,0,1
5dbae6941c8c1900011bb247,00142,bonjour tout le monde,0,0
5dbaebdc1c8c1900011bb24b,00115,bonjour tout le monde,0,7
5dbaebdc1c8c1900011bb24c,00115,bonjour tout le monde,1,4
5dbaebdc1c8c1900011bb24d,00115,bonjour tout le monde,1,7
5dbaebdc1c8c1900011bb24e,00115,bonjour tout le monde,6,22
5dbaeda21c8c1900011bb251,00026,bonjour tout le monde,0,2
5dbaeda21c8c1900011bb252,00026,bonjour tout le monde,0,1
5dbaeda21c8c1900011bb253,00026,bonjour tout le monde,0,1
5dbaeda21c8c1900011bb254,00026,bonjour tout le monde,0,1
5dbaeda21c8c1900011bb255,00026,bonjour tout le monde,0,2
5dbaeda21c8c1900011bb256,00026,bonjour tout le monde,13,26
5dbaf0f41c8c1900011bb25a,00142,bonjour tout le monde,9,18
5dbb0c7f19a6e40001f9893c,00198,bonjour tout le monde,12,18
5dbb5a1819a6e40001f98955,00018,bonjour tout le monde,27,47
5dbc216b19a6e40001f98972,00118,bonjour tout le monde,12,28
5dbc253f19a6e40001f98973,00118,bonjour tout le monde,1,14
5dbc4ceafd7d8500013c83ef,00115,bonjour tout le monde,10,9
5dbdaf91fd7d8500013c8401,00066,bonjour tout le monde,36,32
5dc1330ffd7d8500013c842a,00213,bonjour tout le monde,0,22
5dc14a6bfd7d8500013c842b,00226,bonjour tout le monde,11,30
5dc171d1fd7d8500013c8430,00039,bonjour tout le monde,22,32
5dc17ebafd7d8500013c8441,00174,bonjour tout le monde,10,19
5dc1a190fd7d8500013c8450,00001,bonjour tout le monde,40,59
5dc2aec8fd7d8500013c847e,00160,bonjour tout le monde,5,20
5dc2da3bfd7d8500013c8483,00026,bonjour tout le monde,13,26
5dc2db46fd7d8500013c8487,00001,bonjour tout le monde,0,1
5dc2db46fd7d8500013c8488,00001,bonjour tout le monde,0,1
5dc2db46fd7d8500013c8489,00001,bonjour tout le monde,20,35
5dc34dfbfd7d8500013c84a8,00181,bonjour tout le monde,0,0
5dc34dfbfd7d8500013c84a9,00181,bonjour tout le monde,0,1
5dc34dfbfd7d8500013c84aa,00181,bonjour tout le monde,0,0
5dc34dfbfd7d8500013c84ab,00181,bonjour tout le monde,0,0
5dc34dfbfd7d8500013c84ac,00181,bonjour tout le monde,0,0
5dc34dfbfd7d8500013c84ad,00181,bonjour tout le monde,0,0
5dc34dfbfd7d8500013c84ae,00181,bonjour tout le monde,13,36
5dc44fe7fd7d8500013c84c1,00198,bonjour tout le monde,5,28
5dc52c7db0ec160001c0c720,00160,bonjour tout le monde,0,12
5dc5335db0ec160001c0c721,00142,bonjour tout le monde,28,41
5dc99ea2400c9b0001cf22d7,00125,bonjour tout le monde,7,21
5dca6703400c9b0001cf22db,00152,bonjour tout le monde,6,22
5dcab2dc400c9b0001cf22e1,00001,bonjour tout le monde,9,21
5dcad07f400c9b0001cf22e6,00095,bonjour tout le monde,18,14
5dcad2ec400c9b0001cf22ea,00132,bonjour tout le monde,0,0
5dcad2ec400c9b0001cf22eb,00132,bonjour tout le monde,0,1
5dcad2ec400c9b0001cf22ec,00132,bonjour tout le monde,0,0
5dcad2ec400c9b0001cf22ed,00132,bonjour tout le monde,0,0
5dcad2ec400c9b0001cf22ee,00132,bonjour tout le monde,0,0
5dcad2ec400c9b0001cf22ef,00132,bonjour tout le monde,0,1
5dcad2ec400c9b0001cf22f0,00132,bonjour tout le monde,0,0
5dcad2ec400c9b0001cf22f1,00132,bonjour tout le monde,24,30
5dcb4d77400c9b0001cf2316,00001,bonjour tout le monde,2,5
5dcb4d77400c9b0001cf2317,00001,bonjour tout le monde,0,1
5dcb4d77400c9b0001cf2318,00001,bonjour tout le monde,0,2
5dcb4d77400c9b0001cf2319,00001,bonjour tout le monde,0,1
5dcb4d77400c9b0001cf231a,00001,bonjour tout le monde,0,1
5dcb4d77400c9b0001cf231b,00001,bonjour tout le monde,5,45
5dcbe497400c9b0001cf2325,00079,bonjour tout le monde,11,17
5dcbf01b400c9b0001cf232b,00026,bonjour tout le monde,20,35
5dcc1dc7400c9b0001cf233f,00104,bonjour tout le monde,13,38
5dcd210e400c9b0001cf235c,00217,bonjour tout le monde,13,9
5dcd2807400c9b0001cf235f,00189,bonjour tout le monde,2,6
5dcd2807400c9b0001cf2360,00189,bonjour tout le monde,0,0
5dcd2807400c9b0001cf2361,00189,bonjour tout le monde,12,30
5dcd2889400c9b0001cf2362,00189,bonjour tout le monde,1,6
5dcd3e72400c9b0001cf236e,00024,bonjour tout le monde,16,27
5dcd6b97400c9b0001cf237e,00066,bonjour tout le monde,13,23
5dcd6c2a400c9b0001cf2383,00115,bonjour tout le monde,11,37
5dcd8948400c9b0001cf238f,00022,bonjour tout le monde,20,27
5dcdacb9400c9b0001cf23a4,00003,bonjour tout le monde,8,27
5dce575f400c9b0001cf23b9,00066,bonjour tout le monde,3,17
5dce6990400c9b0001cf23bb,00064,bonjour tout le monde,17,34
5dce6be6400c9b0001cf23c1,00066,bonjour tout le monde,13,25
5dcec2e2400c9b0001cf23dd,00094,bonjour tout le monde,0,0
5dcec2e2400c9b0001cf23de,00094,bonjour tout le monde,0,0
5dcec503400c9b0001cf23e0,00094,bonjour tout le monde,0,2
5dcec503400c9b0001cf23e1,00094,bonjour tout le monde,0,2
5dcec503400c9b0001cf23e2,00094,bonjour tout le monde,4,23
5dceca21400c9b0001cf23e4,00225,bonjour tout le monde,0,0
5dceca21400c9b0001cf23e5,00225,bonjour tout le monde,4,29
5dcecbbb400c9b0001cf23e6,00225,bonjour tout le monde,0,19
5dcef8aa400c9b0001cf23ef,nan,bonjour tout le monde,0,0
5dcef8aa400c9b0001cf23f0,nan,bonjour tout le monde,0,0
5dcef8aa400c9b0001cf23f1,00040,bonjour tout le monde,3,26
5dd1c53c24bbaa0001f1daef,00051,bonjour tout le monde,16,50
5dd2f9e024bbaa0001f1db01,00067,bonjour tout le monde,0,4
5dd2f9e024bbaa0001f1db02,00067,bonjour tout le monde,0,1
5dd2f9e024bbaa0001f1db03,00067,bonjour tout le monde,0,2
5dd2f9e024bbaa0001f1db04,00067,bonjour tout le monde,13,26
5dd3a5df24bbaa0001f1db0b,00064,bonjour tout le monde,7,30
5dd4610524bbaa0001f1db1b,00138,bonjour tout le monde,0,33
5dd53c4d24bbaa0001f1db1e,00198,bonjour tout le monde,16,32
5dd6741e24bbaa0001f1db33,00104,bonjour tout le monde,1,1
5dd6741e24bbaa0001f1db34,00104,bonjour tout le monde,0,4
5dd6741e24bbaa0001f1db35,00104,bonjour tout le monde,0,2
5dd6741e24bbaa0001f1db36,00104,bonjour tout le monde,4,26
5dd674da24bbaa0001f1db37,00026,bonjour tout le monde,6,34
5dd6792924bbaa0001f1db3c,00198,bonjour tout le monde,7,17
5dd683a024bbaa0001f1db41,00141,bonjour tout le monde,9,29
5dd689cf24bbaa0001f1db44,00115,bonjour tout le monde,7,35
5dd6c6e524bbaa0001f1db4f,00064,bonjour tout le monde,10,30
5dd6c82324bbaa0001f1db51,00079,bonjour tout le monde,23,33
5dd6e37c24bbaa0001f1db65,00079,bonjour tout le monde,13,31
5dd79d3624bbaa0001f1db85,00115,bonjour tout le monde,2,27
5dd7c38324bbaa0001f1db91,00009,bonjour tout le monde,9,23
5dd7f25324bbaa0001f1db9a,00115,bonjour tout le monde,1,1
5dd7f25324bbaa0001f1db9b,00115,bonjour tout le monde,2,3
5dd7f25324bbaa0001f1db9c,00115,bonjour tout le monde,1,2
5dd7f25324bbaa0001f1db9d,00115,bonjour tout le monde,0,1
5dd7f25324bbaa0001f1db9e,00115,bonjour tout le monde,1,4
5dd7f25324bbaa0001f1db9f,00115,bonjour tout le monde,1,2
5dd7f25324bbaa0001f1dba0,00115,bonjour tout le monde,3,2
5dd7f25324bbaa0001f1dba1,00115,bonjour tout le monde,2,1
5dd7f25324bbaa0001f1dba2,00115,bonjour tout le monde,2,0
5dd7f25324bbaa0001f1dba3,00115,bonjour tout le monde,2,1
5dd7f25324bbaa0001f1dba4,00115,bonjour tout le monde,6,25
5dd7f25924bbaa0001f1dba5,00141,bonjour tout le monde,14,30
5dd7fe8724bbaa0001f1dbba,00167,bonjour tout le monde,0,4
5dd7fe8724bbaa0001f1dbbb,00167,bonjour tout le monde,0,2
5dd7fe8724bbaa0001f1dbbc,00167,bonjour tout le monde,0,6
5dd7fe8724bbaa0001f1dbbd,00167,bonjour tout le monde,15,30
5dd8479824bbaa0001f1dbd8,00152,bonjour tout le monde,3,3
5dd8578324bbaa0001f1dbdd,00039,bonjour tout le monde,15,32
5ddb814324bbaa0001f1dbf0,00014,bonjour tout le monde,6,11
5ddb8f9a24bbaa0001f1dbf2,00224,bonjour tout le monde,3,23
5ddbc9f524bbaa0001f1dc01,00213,bonjour tout le monde,10,30
5ddbe90924bbaa0001f1dc07,00142,bonjour tout le monde,7,32
5ddbeb8424bbaa0001f1dc08,nan,bonjour tout le monde,0,0
5ddbeb8424bbaa0001f1dc09,nan,bonjour tout le monde,0,2
5ddbed5d24bbaa0001f1dc0a,00064,bonjour tout le monde,14,31
5ddce28d24bbaa0001f1dc21,00213,bonjour tout le monde,3,21
5ddd034e24bbaa0001f1dc27,00064,bonjour tout le monde,12,26
5ddd3a6d24bbaa0001f1dc31,00174,bonjour tout le monde,9,30
5ddd54fb24bbaa0001f1dc38,00183,bonjour tout le monde,16,37
5ddd682a24bbaa0001f1dc42,00064,bonjour tout le monde,21,38
5dde444624bbaa0001f1dc5d,00009,bonjour tout le monde,4,21
5ddebe8924bbaa0001f1dc69,00066,bonjour tout le monde,4,36
5ddfab454194fa000102b3cb,00160,bonjour tout le monde,0,5
5ddfd6734194fa000102b3ce,00066,bonjour tout le monde,1,22
5ddfe08b4194fa000102b3cf,00026,bonjour tout le monde,10,21
5ddfe1c64194fa000102b3d1,00007,bonjour tout le monde,3,8
5ddfe8694194fa000102b3d7,00070,bonjour tout le monde,11,15
5ddff8644194fa000102b3e3,00025,bonjour tout le monde,0,0
5ddff8644194fa000102b3e4,00025,bonjour tout le monde,0,0
5ddff8644194fa000102b3e5,00025,bonjour tout le monde,0,0
5ddff8644194fa000102b3e6,00025,bonjour tout le monde,0,0
5ddff8644194fa000102b3e7,00025,bonjour tout le monde,5,29
5de0bc004194fa000102b3f0,00160,bonjour tout le monde,4,40
5de13c6d4194fa000102b3f7,00066,bonjour tout le monde,7,26
5de145e34194fa000102b3fc,00213,bonjour tout le monde,0,10
5de146ff4194fa000102b3fd,00018,bonjour tout le monde,0,2
5de146ff4194fa000102b3fe,00018,bonjour tout le monde,0,2
5de146ff4194fa000102b3ff,00018,bonjour tout le monde,0,3
5de146ff4194fa000102b400,00018,bonjour tout le monde,0,4
5de146ff4194fa000102b401,00018,bonjour tout le monde,9,38
5de152d24194fa000102b403,00018,bonjour tout le monde,15,30
5de196c84194fa000102b416,00152,bonjour tout le monde,0,4
5de282da4194fa000102b41d,00187,bonjour tout le monde,5,25
5de4c8394194fa000102b422,00014,bonjour tout le monde,0,1
5de4c8394194fa000102b423,00014,bonjour tout le monde,0,2
5de4c8394194fa000102b424,00014,bonjour tout le monde,0,2
5de4c8394194fa000102b425,00014,bonjour tout le monde,1,4
5de4c8394194fa000102b426,00014,bonjour tout le monde,0,1
5de4c8394194fa000102b427,00014,bonjour tout le monde,0,2
5de4c8394194fa000102b428,00014,bonjour tout le monde,18,52
5de4deae4194fa000102b435,00052,bonjour tout le monde,2,30
5de4f6e44194fa000102b43d,00115,bonjour tout le monde,1,5
5de4f6e44194fa000102b43e,00115,bonjour tout le monde,0,5
5de4f6e44194fa000102b43f,00115,bonjour tout le monde,17,59
5de5836d7e4643000149feb7,00152,bonjour tout le monde,3,34
5de640887e4643000149febe,00115,bonjour tout le monde,0,0
5de640887e4643000149febf,00115,bonjour tout le monde,0,0
5de640887e4643000149fec0,00115,bonjour tout le monde,7,23
5de795c97e4643000149fecd,00041,bonjour tout le monde,0,5
5de7b8427e4643000149fece,00198,bonjour tout le monde,16,29
5de7c0a17e4643000149fed2,00183,bonjour tout le monde,20,32
5de7c39a7e4643000149fedb,00009,bonjour tout le monde,0,16
5de8c1067e4643000149fef1,00115,bonjour tout le monde,6,34
5de8c5ef7e4643000149fef2,00147,bonjour tout le monde,5,36
5dea17127e4643000149ff00,00052,bonjour tout le monde,7,29
5dea1b267e4643000149ff01,00217,bonjour tout le monde,3,34
5dea6b277e4643000149ff0e,00115,bonjour tout le monde,12,37
5dee4dbf7e4643000149ff1c,00164,bonjour tout le monde,0,38
5dee9ded7e4643000149ff1d,00151,bonjour tout le monde,5,45
5def72c07e4643000149ff27,00018,bonjour tout le monde,14,42
5defb3ac7e4643000149ff32,00048,bonjour tout le monde,0,24
5defe3d87e4643000149ff35,00141,bonjour tout le monde,2,23
5df00d6c7e4643000149ff36,00212,bonjour tout le monde,0,13
5df0c2f97e4643000149ff3b,00009,bonjour tout le monde,0,7
5df0d8b67e4643000149ff3c,00064,bonjour tout le monde,11,28
5df128a57e4643000149ff45,00040,bonjour tout le monde,0,18
5df1e8f47e4643000149ff49,00051,bonjour tout le monde,7,38
5df25a597e4643000149ff51,00166,bonjour tout le monde,0,0
5df25a597e4643000149ff52,00166,bonjour tout le monde,0,0
5df25a597e4643000149ff53,00166,bonjour tout le monde,3,24
5df372ad7e4643000149ff56,00181,bonjour tout le monde,0,0
5df372ad7e4643000149ff57,00181,bonjour tout le monde,0,0
5df372ad7e4643000149ff58,00181,bonjour tout le monde,0,1
5df372ad7e4643000149ff59,00181,bonjour tout le monde,0,0
5df372ad7e4643000149ff5a,00181,bonjour tout le monde,13,29
5df3992a7e4643000149ff62,00115,bonjour tout le monde,12,12
5df758717e4643000149ff79,00204,bonjour tout le monde,3,28
5df79bf27e4643000149ff7f,00187,bonjour tout le monde,0,0
5df79bf27e4643000149ff80,00187,bonjour tout le monde,0,0
5df79bf27e4643000149ff81,00187,bonjour tout le monde,2,16
5df8a6007e4643000149ff84,00037,bonjour tout le monde,23,36
5df8b5cd7e4643000149ff8f,00125,bonjour tout le monde,1,13
5df8d4517e4643000149ff96,00204,bonjour tout le monde,0,20
5df906837e4643000149ff9b,00204,bonjour tout le monde,0,18
5dfa28477e4643000149ff9e,00225,bonjour tout le monde,1,26
5dfa42c37e4643000149ff9f,00064,bonjour tout le monde,1,24
5dfa7c3a7e4643000149ffa2,00040,bonjour tout le monde,3,7
5dfb349d7e4643000149ffa3,00002,bonjour tout le monde,1,34
5dfb401f7e4643000149ffa6,00217,bonjour tout le monde,2,20
5dfcd6007e4643000149ffad,00115,bonjour tout le monde,30,13
5dfcf5307e4643000149ffc4,00064,bonjour tout le monde,14,42
5e0093707e4643000149ffe0,00138,bonjour tout le monde,11,35
5e009e5f7e4643000149ffe5,00037,bonjour tout le monde,0,2
5e009e5f7e4643000149ffe6,00037,bonjour tout le monde,0,2
5e009e5f7e4643000149ffe7,00037,bonjour tout le monde,11,36
5e01d0db7e4643000149fffa,00213,bonjour tout le monde,6,21
5e01f8ae7e464300014a0001,00079,bonjour tout le monde,11,47
5e0210517e464300014a000c,00152,bonjour tout le monde,1,3
5e03186f7e464300014a0012,00229,bonjour tout le monde,2,25
5e032b0e7e464300014a0015,00115,bonjour tout le monde,0,25
5e0334467e464300014a0016,00119,bonjour tout le monde,0,25
